Date,Customer_ID,Customer,Pricelist,Order_Lines_Product_ID,Product_Display_Name,Product_Sub_Category,Product_Category,Broad_Category,Order_Lines_Unit_Price,Order_Quantity,Subtotal,Total_OrderQuantity,Total_Subtotal
2025-04-23,CUST_005,Anthony Brown,Retail,PROD_022,Product 22,Fruits,Food,Grocery,75.17,10,751.7,10,751.7
2025-05-13,CUST_026,Adam Johnson,Wholesale,PROD_068,Product 68,Fruits,Household,Home Essentials,25.5,10,255.0,10,255.0
2025-08-16,CUST_013,Joseph Noble,Retail,PROD_033,Product 33,Vegetables,Household,Grocery,45.71,4,182.84,4,182.84
2025-02-20,CUST_015,Lindsey Glass,Wholesale,PROD_050,Product 50,Bakery,Beverage,Home Essentials,75.8,1,75.8,1,75.8
2025-07-12,CUST_039,Shannon Green,Retail,PROD_048,Product 48,Bakery,Household,Home Essentials,17.65,1,17.65,1,17.65
2025-05-28,CUST_006,Richard Wilson,Retail,PROD_055,Product 55,Beverages,Beverage,Home Essentials,92.97,8,743.76,8,743.76
2025-03-01,CUST_001,Pamela Tran,Wholesale,PROD_077,Product 77,Dairy,Beverage,Home Essentials,70.4,4,281.6,21,1010.48
2025-06-18,CUST_021,Grace Wright,Retail,PROD_033,Product 33,Bakery,Household,Home Essentials,78.73,4,314.92,4,314.92
2025-05-20,CUST_036,Leslie Murray,Retail,PROD_094,Product 94,Beverages,Beverage,Home Essentials,56.28,2,112.56,2,112.56
2025-06-06,CUST_010,Steven Richardson,Wholesale,PROD_048,Product 48,Fruits,Food,Grocery,66.3,3,198.9,3,198.9
2025-06-17,CUST_023,Miss Patricia Huff,Retail,PROD_098,Product 98,Beverages,Household,Grocery,96.95,3,290.85,3,290.85
2025-06-19,CUST_006,Richard Wilson,Wholesale,PROD_077,Product 77,Bakery,Food,Home Essentials,55.11,2,110.22,2,110.22
2025-07-16,CUST_010,Steven Richardson,Wholesale,PROD_070,Product 70,Vegetables,Household,Grocery,13.44,3,40.32,3,40.32
2025-03-21,CUST_013,Joseph Noble,Retail,PROD_089,Product 89,Vegetables,Household,Grocery,43.49,5,217.45,5,217.45
2025-07-31,CUST_021,Grace Wright,Wholesale,PROD_097,Product 97,Beverages,Household,Home Essentials,82.88,2,165.76,2,165.76
2025-02-24,CUST_020,Katrina Smith,Wholesale,PROD_043,Product 43,Dairy,Beverage,Grocery,29.47,8,235.76,8,235.76
2025-04-01,CUST_019,Brian Turner,Retail,PROD_020,Product 20,Dairy,Beverage,Grocery,56.5,1,56.5,6,77.25
2025-08-05,CUST_014,Carla Bush,Wholesale,PROD_086,Product 86,Fruits,Beverage,Home Essentials,50.16,9,451.44,9,451.44
2025-05-31,CUST_043,William Rios,Retail,PROD_072,Product 72,Vegetables,Household,Home Essentials,50.8,1,50.8,3,114.02
2025-08-06,CUST_008,Stacy Robles,Retail,PROD_097,Product 97,Dairy,Beverage,Grocery,94.8,3,284.4,3,284.4
2025-05-08,CUST_027,Wesley Hart,Wholesale,PROD_012,Product 12,Fruits,Food,Grocery,79.3,10,793.0,10,793.0
2025-05-12,CUST_049,Elizabeth Bailey,Retail,PROD_092,Product 92,Vegetables,Food,Home Essentials,50.85,2,101.7,2,101.7
2025-06-02,CUST_049,Elizabeth Bailey,Retail,PROD_037,Product 37,Vegetables,Household,Grocery,11.96,8,95.68,8,95.68
2025-06-06,CUST_039,Shannon Green,Retail,PROD_085,Product 85,Bakery,Household,Grocery,29.47,3,88.41,3,88.41
2025-04-03,CUST_031,Heather Gray,Wholesale,PROD_005,Product 5,Dairy,Household,Home Essentials,83.42,4,333.68,4,333.68
2025-03-15,CUST_032,Kyle Rogers,Wholesale,PROD_030,Product 30,Bakery,Food,Grocery,55.46,4,221.84,13,1102.1299999999999
2025-08-02,CUST_021,Grace Wright,Wholesale,PROD_019,Product 19,Beverages,Beverage,Grocery,87.52,6,525.12,6,525.12
2025-03-04,CUST_009,Tina Sullivan,Wholesale,PROD_097,Product 97,Dairy,Food,Grocery,22.92,6,137.52,6,137.52
2025-05-10,CUST_029,Diana Rojas,Retail,PROD_074,Product 74,Dairy,Household,Home Essentials,55.69,8,445.52,8,445.52
2025-06-08,CUST_002,Jonathon Thomas,Retail,PROD_067,Product 67,Vegetables,Food,Grocery,63.23,10,632.3,10,632.3
2025-04-28,CUST_004,Bonnie Garrett,Wholesale,PROD_074,Product 74,Bakery,Household,Grocery,16.19,10,161.9,10,161.9
2025-07-23,CUST_001,Pamela Tran,Retail,PROD_067,Product 67,Bakery,Food,Home Essentials,69.83,9,628.47,9,628.47
2025-08-02,CUST_031,Heather Gray,Wholesale,PROD_035,Product 35,Beverages,Food,Home Essentials,46.17,4,184.68,4,184.68
2025-05-30,CUST_043,William Rios,Wholesale,PROD_025,Product 25,Vegetables,Beverage,Home Essentials,27.18,7,190.26,17,1173.3600000000001
2025-04-05,CUST_034,Robert Miller,Retail,PROD_018,Product 18,Vegetables,Household,Grocery,34.27,6,205.62,6,205.62
2025-04-20,CUST_024,Katelyn Burke,Retail,PROD_081,Product 81,Dairy,Beverage,Home Essentials,13.35,5,66.75,5,66.75
2025-05-19,CUST_003,Katherine Washington,Retail,PROD_069,Product 69,Bakery,Food,Home Essentials,7.84,7,54.88,7,54.88
2025-06-30,CUST_028,Patrick Robinson,Wholesale,PROD_068,Product 68,Dairy,Beverage,Grocery,42.65,2,85.3,5,133.75
2025-04-18,CUST_028,Patrick Robinson,Retail,PROD_098,Product 98,Vegetables,Food,Grocery,39.57,3,118.71,12,613.98
2025-04-22,CUST_044,Thomas Johnson,Wholesale,PROD_092,Product 92,Fruits,Beverage,Home Essentials,18.4,7,128.8,7,128.8
2025-03-21,CUST_046,Jennifer Glass,Retail,PROD_089,Product 89,Fruits,Beverage,Grocery,18.69,8,149.52,8,149.52
2025-05-29,CUST_040,Taylor Moore,Wholesale,PROD_093,Product 93,Beverages,Household,Home Essentials,38.56,7,269.92,7,269.92
2025-04-22,CUST_018,Kevin Ward,Wholesale,PROD_002,Product 2,Dairy,Food,Grocery,91.28,2,182.56,2,182.56
2025-07-04,CUST_002,Jonathon Thomas,Retail,PROD_064,Product 64,Bakery,Household,Grocery,67.21,7,470.47,7,470.47
2025-04-03,CUST_011,Brandon White,Wholesale,PROD_097,Product 97,Dairy,Food,Grocery,83.48,7,584.36,7,584.36
2025-06-19,CUST_023,Miss Patricia Huff,Wholesale,PROD_036,Product 36,Beverages,Household,Grocery,40.81,6,244.86,6,244.86
2025-04-13,CUST_040,Taylor Moore,Retail,PROD_040,Product 40,Dairy,Beverage,Grocery,51.53,2,103.06,2,103.06
2025-03-19,CUST_004,Bonnie Garrett,Retail,PROD_073,Product 73,Bakery,Beverage,Home Essentials,38.27,10,382.7,10,382.7
2025-08-16,CUST_008,Stacy Robles,Retail,PROD_060,Product 60,Vegetables,Food,Grocery,69.01,10,690.1,10,690.1
2025-05-19,CUST_018,Kevin Ward,Wholesale,PROD_045,Product 45,Vegetables,Beverage,Grocery,59.09,4,236.36,4,236.36
2025-04-21,CUST_034,Robert Miller,Wholesale,PROD_028,Product 28,Dairy,Household,Home Essentials,76.14,5,380.7,5,380.7
2025-08-19,CUST_009,Tina Sullivan,Wholesale,PROD_015,Product 15,Beverages,Household,Grocery,66.19,2,132.38,2,132.38
2025-06-04,CUST_016,Jason Vazquez,Wholesale,PROD_096,Product 96,Dairy,Food,Grocery,95.96,4,383.84,4,383.84
2025-07-06,CUST_049,Elizabeth Bailey,Retail,PROD_006,Product 6,Dairy,Household,Grocery,37.53,5,187.65,5,187.65
2025-03-13,CUST_007,David Collins,Retail,PROD_083,Product 83,Fruits,Household,Grocery,36.22,2,72.44,3,155.24
2025-06-04,CUST_005,Anthony Brown,Retail,PROD_005,Product 5,Vegetables,Food,Grocery,81.14,1,81.14,1,81.14
2025-02-24,CUST_006,Richard Wilson,Retail,PROD_066,Product 66,Bakery,Household,Home Essentials,14.68,8,117.44,8,117.44
2025-05-08,CUST_028,Patrick Robinson,Retail,PROD_043,Product 43,Bakery,Household,Grocery,42.16,9,379.44,9,379.44
2025-07-21,CUST_010,Steven Richardson,Retail,PROD_040,Product 40,Bakery,Food,Home Essentials,80.17,9,721.53,9,721.53
2025-07-13,CUST_034,Robert Miller,Wholesale,PROD_098,Product 98,Vegetables,Household,Grocery,26.14,9,235.26,14,332.90999999999997
2025-06-15,CUST_027,Wesley Hart,Retail,PROD_031,Product 31,Vegetables,Beverage,Grocery,4.77,9,42.93,9,42.93
2025-06-11,CUST_022,Ashley Wyatt,Wholesale,PROD_029,Product 29,Fruits,Beverage,Home Essentials,24.41,7,170.87,7,170.87
2025-06-14,CUST_040,Taylor Moore,Wholesale,PROD_085,Product 85,Fruits,Beverage,Grocery,33.05,10,330.5,10,330.5
2025-06-06,CUST_020,Katrina Smith,Retail,PROD_040,Product 40,Bakery,Beverage,Grocery,10.48,8,83.84,8,83.84
2025-06-13,CUST_033,Thomas Williams,Wholesale,PROD_017,Product 17,Beverages,Food,Home Essentials,66.33,5,331.65,5,331.65
2025-07-24,CUST_047,Mr. Marc Dalton,Wholesale,PROD_041,Product 41,Bakery,Beverage,Home Essentials,22.41,7,156.87,7,156.87
2025-04-19,CUST_034,Robert Miller,Retail,PROD_007,Product 7,Bakery,Beverage,Home Essentials,83.78,1,83.78,1,83.78
2025-03-19,CUST_029,Diana Rojas,Retail,PROD_001,Product 1,Beverages,Food,Home Essentials,26.84,9,241.56,16,457.58000000000004
2025-03-12,CUST_006,Richard Wilson,Wholesale,PROD_046,Product 46,Dairy,Food,Grocery,77.53,3,232.59,3,232.59
2025-06-17,CUST_004,Bonnie Garrett,Retail,PROD_078,Product 78,Bakery,Food,Grocery,2.49,7,17.43,7,17.43
2025-08-16,CUST_032,Kyle Rogers,Wholesale,PROD_023,Product 23,Fruits,Household,Grocery,37.99,4,151.96,4,151.96
2025-05-30,CUST_043,William Rios,Wholesale,PROD_100,Product 100,Dairy,Food,Home Essentials,98.31,10,983.1,17,1173.3600000000001
2025-04-11,CUST_009,Tina Sullivan,Wholesale,PROD_017,Product 17,Fruits,Beverage,Home Essentials,26.2,4,104.8,4,104.8
2025-05-30,CUST_016,Jason Vazquez,Wholesale,PROD_045,Product 45,Beverages,Food,Grocery,87.07,1,87.07,1,87.07
2025-04-18,CUST_028,Patrick Robinson,Wholesale,PROD_089,Product 89,Bakery,Beverage,Grocery,55.03,9,495.27,12,613.98
2025-08-06,CUST_029,Diana Rojas,Retail,PROD_016,Product 16,Bakery,Food,Home Essentials,80.54,1,80.54,1,80.54
2025-07-21,CUST_024,Katelyn Burke,Retail,PROD_002,Product 2,Beverages,Beverage,Home Essentials,28.59,9,257.31,9,257.31
2025-03-17,CUST_005,Anthony Brown,Wholesale,PROD_097,Product 97,Vegetables,Food,Grocery,38.29,3,114.87,3,114.87
2025-04-13,CUST_016,Jason Vazquez,Wholesale,PROD_094,Product 94,Bakery,Household,Home Essentials,98.74,4,394.96,4,394.96
2025-06-30,CUST_008,Stacy Robles,Wholesale,PROD_075,Product 75,Bakery,Beverage,Home Essentials,13.28,2,26.56,2,26.56
2025-03-08,CUST_005,Anthony Brown,Retail,PROD_096,Product 96,Beverages,Food,Grocery,58.39,7,408.73,7,408.73
2025-06-13,CUST_020,Katrina Smith,Wholesale,PROD_083,Product 83,Fruits,Food,Grocery,29.57,6,177.42,6,177.42
2025-06-19,CUST_040,Taylor Moore,Retail,PROD_055,Product 55,Bakery,Household,Home Essentials,74.87,5,374.35,5,374.35
2025-03-01,CUST_048,William Fritz,Retail,PROD_015,Product 15,Vegetables,Household,Home Essentials,86.73,6,520.38,6,520.38
2025-03-26,CUST_006,Richard Wilson,Retail,PROD_010,Product 10,Bakery,Household,Grocery,70.25,1,70.25,1,70.25
2025-05-12,CUST_048,William Fritz,Wholesale,PROD_005,Product 5,Fruits,Beverage,Grocery,67.47,7,472.29,13,636.99
2025-07-21,CUST_032,Kyle Rogers,Wholesale,PROD_088,Product 88,Dairy,Household,Grocery,20.43,1,20.43,1,20.43
2025-04-02,CUST_042,Jorge Morris,Wholesale,PROD_043,Product 43,Beverages,Household,Home Essentials,78.07,2,156.14,9,510.96999999999997
2025-07-02,CUST_002,Jonathon Thomas,Wholesale,PROD_027,Product 27,Dairy,Beverage,Grocery,93.68,7,655.76,7,655.76
2025-05-18,CUST_047,Mr. Marc Dalton,Retail,PROD_056,Product 56,Dairy,Household,Grocery,99.49,1,99.49,1,99.49
2025-03-26,CUST_049,Elizabeth Bailey,Retail,PROD_071,Product 71,Fruits,Food,Grocery,97.39,10,973.9,10,973.9
2025-06-11,CUST_027,Wesley Hart,Wholesale,PROD_094,Product 94,Fruits,Beverage,Home Essentials,71.94,8,575.52,8,575.52
2025-05-19,CUST_015,Lindsey Glass,Wholesale,PROD_061,Product 61,Vegetables,Beverage,Home Essentials,15.51,6,93.06,6,93.06
2025-04-27,CUST_042,Jorge Morris,Retail,PROD_098,Product 98,Vegetables,Household,Grocery,71.2,2,142.4,2,142.4
2025-03-05,CUST_038,Edward Moreno,Wholesale,PROD_005,Product 5,Dairy,Beverage,Home Essentials,28.87,1,28.87,1,28.87
2025-04-27,CUST_013,Joseph Noble,Wholesale,PROD_045,Product 45,Bakery,Household,Home Essentials,73.08,9,657.72,9,657.72
2025-02-28,CUST_002,Jonathon Thomas,Wholesale,PROD_071,Product 71,Beverages,Household,Grocery,93.68,8,749.44,17,1453.24
2025-02-26,CUST_045,Sheila Williamson,Wholesale,PROD_027,Product 27,Vegetables,Beverage,Grocery,42.46,6,254.76,6,254.76
2025-04-30,CUST_039,Shannon Green,Wholesale,PROD_012,Product 12,Dairy,Food,Home Essentials,38.76,2,77.52,2,77.52
2025-08-05,CUST_013,Joseph Noble,Wholesale,PROD_055,Product 55,Dairy,Food,Grocery,59.63,6,357.78,6,357.78
2025-02-22,CUST_023,Miss Patricia Huff,Wholesale,PROD_060,Product 60,Beverages,Beverage,Grocery,95.43,10,954.3,10,954.3
2025-03-25,CUST_049,Elizabeth Bailey,Retail,PROD_038,Product 38,Dairy,Beverage,Grocery,18.25,8,146.0,8,146.0
2025-06-18,CUST_023,Miss Patricia Huff,Wholesale,PROD_051,Product 51,Dairy,Food,Home Essentials,31.7,10,317.0,10,317.0
2025-05-04,CUST_035,Kelsey Shaw,Retail,PROD_011,Product 11,Beverages,Food,Grocery,87.09,10,870.9,12,1065.2
2025-06-19,CUST_043,William Rios,Wholesale,PROD_047,Product 47,Vegetables,Beverage,Grocery,79.73,9,717.57,9,717.57
2025-04-11,CUST_003,Katherine Washington,Wholesale,PROD_031,Product 31,Vegetables,Household,Home Essentials,86.93,6,521.58,6,521.58
2025-08-18,CUST_039,Shannon Green,Retail,PROD_027,Product 27,Vegetables,Household,Grocery,87.66,6,525.96,6,525.96
2025-06-14,CUST_017,Kimberly Rose,Wholesale,PROD_038,Product 38,Bakery,Food,Grocery,42.19,2,84.38,2,84.38
2025-07-14,CUST_023,Miss Patricia Huff,Wholesale,PROD_066,Product 66,Bakery,Household,Home Essentials,30.11,6,180.66,6,180.66
2025-03-17,CUST_024,Katelyn Burke,Retail,PROD_014,Product 14,Vegetables,Household,Grocery,91.62,6,549.72,6,549.72
2025-07-07,CUST_020,Katrina Smith,Wholesale,PROD_063,Product 63,Beverages,Household,Grocery,86.81,3,260.43,3,260.43
2025-07-18,CUST_037,Jack Williamson,Wholesale,PROD_089,Product 89,Dairy,Household,Home Essentials,13.95,5,69.75,5,69.75
2025-02-27,CUST_001,Pamela Tran,Retail,PROD_045,Product 45,Fruits,Household,Home Essentials,15.95,7,111.65,7,111.65
2025-05-25,CUST_043,William Rios,Wholesale,PROD_081,Product 81,Vegetables,Household,Home Essentials,4.95,10,49.5,10,49.5
2025-04-01,CUST_032,Kyle Rogers,Wholesale,PROD_081,Product 81,Bakery,Food,Home Essentials,37.51,3,112.53,3,112.53
2025-04-16,CUST_020,Katrina Smith,Wholesale,PROD_070,Product 70,Beverages,Food,Home Essentials,43.81,9,394.29,16,526.1
2025-03-13,CUST_007,David Collins,Wholesale,PROD_021,Product 21,Fruits,Household,Home Essentials,82.8,1,82.8,3,155.24
2025-04-23,CUST_011,Brandon White,Retail,PROD_082,Product 82,Vegetables,Food,Home Essentials,23.27,3,69.81,3,69.81
2025-05-21,CUST_046,Jennifer Glass,Wholesale,PROD_057,Product 57,Beverages,Food,Home Essentials,10.68,2,21.36,2,21.36
2025-07-12,CUST_037,Jack Williamson,Wholesale,PROD_082,Product 82,Fruits,Household,Home Essentials,2.58,8,20.64,8,20.64
2025-04-01,CUST_015,Lindsey Glass,Wholesale,PROD_043,Product 43,Vegetables,Beverage,Home Essentials,86.18,6,517.08,6,517.08
2025-05-31,CUST_040,Taylor Moore,Wholesale,PROD_050,Product 50,Dairy,Food,Home Essentials,64.1,7,448.7,7,448.7
2025-05-24,CUST_043,William Rios,Retail,PROD_087,Product 87,Fruits,Household,Grocery,29.11,7,203.77,24,737.54
2025-04-05,CUST_016,Jason Vazquez,Retail,PROD_011,Product 11,Bakery,Beverage,Home Essentials,46.61,5,233.05,9,241.01000000000002
2025-05-17,CUST_034,Robert Miller,Retail,PROD_068,Product 68,Bakery,Beverage,Home Essentials,86.27,1,86.27,1,86.27
2025-05-25,CUST_003,Katherine Washington,Wholesale,PROD_058,Product 58,Bakery,Beverage,Home Essentials,12.19,2,24.38,2,24.38
2025-03-28,CUST_005,Anthony Brown,Wholesale,PROD_025,Product 25,Bakery,Household,Grocery,84.65,4,338.6,4,338.6
2025-05-29,CUST_017,Kimberly Rose,Wholesale,PROD_048,Product 48,Dairy,Beverage,Grocery,31.8,7,222.6,7,222.6
2025-07-08,CUST_025,John Guerra,Retail,PROD_047,Product 47,Bakery,Household,Grocery,66.17,7,463.19,7,463.19
2025-02-25,CUST_017,Kimberly Rose,Wholesale,PROD_090,Product 90,Dairy,Food,Grocery,11.19,10,111.9,10,111.9
2025-04-13,CUST_036,Leslie Murray,Wholesale,PROD_019,Product 19,Bakery,Food,Home Essentials,18.39,6,110.34,14,533.38
2025-03-21,CUST_048,William Fritz,Wholesale,PROD_082,Product 82,Dairy,Household,Grocery,37.92,6,227.52,6,227.52
2025-08-07,CUST_031,Heather Gray,Retail,PROD_028,Product 28,Bakery,Food,Grocery,73.02,10,730.2,10,730.2
2025-04-19,CUST_036,Leslie Murray,Wholesale,PROD_009,Product 9,Dairy,Household,Grocery,14.56,6,87.36,6,87.36
2025-04-27,CUST_009,Tina Sullivan,Retail,PROD_041,Product 41,Dairy,Household,Grocery,26.46,1,26.46,1,26.46
2025-03-31,CUST_050,James Steele,Retail,PROD_007,Product 7,Fruits,Food,Grocery,59.78,2,119.56,2,119.56
2025-05-28,CUST_046,Jennifer Glass,Wholesale,PROD_055,Product 55,Bakery,Beverage,Home Essentials,4.33,6,25.98,6,25.98
2025-07-16,CUST_033,Thomas Williams,Retail,PROD_091,Product 91,Beverages,Beverage,Home Essentials,61.86,4,247.44,4,247.44
2025-04-30,CUST_003,Katherine Washington,Wholesale,PROD_039,Product 39,Bakery,Food,Home Essentials,32.96,6,197.76,6,197.76
2025-07-20,CUST_033,Thomas Williams,Retail,PROD_076,Product 76,Bakery,Beverage,Home Essentials,44.15,3,132.45,3,132.45
2025-07-04,CUST_012,Melissa Montgomery,Wholesale,PROD_086,Product 86,Fruits,Food,Grocery,30.48,1,30.48,1,30.48
2025-07-13,CUST_041,Alan Williams,Retail,PROD_004,Product 4,Bakery,Beverage,Grocery,21.08,9,189.72,9,189.72
2025-03-26,CUST_045,Sheila Williamson,Retail,PROD_069,Product 69,Bakery,Beverage,Grocery,3.5,10,35.0,10,35.0
2025-05-07,CUST_005,Anthony Brown,Retail,PROD_079,Product 79,Dairy,Household,Home Essentials,14.73,6,88.38,6,88.38
2025-04-01,CUST_028,Patrick Robinson,Wholesale,PROD_038,Product 38,Fruits,Beverage,Home Essentials,64.42,9,579.78,9,579.78
2025-08-16,CUST_033,Thomas Williams,Retail,PROD_085,Product 85,Beverages,Beverage,Home Essentials,63.16,1,63.16,1,63.16
2025-06-07,CUST_015,Lindsey Glass,Retail,PROD_047,Product 47,Vegetables,Food,Home Essentials,89.53,10,895.3,10,895.3
2025-04-23,CUST_013,Joseph Noble,Wholesale,PROD_090,Product 90,Dairy,Beverage,Grocery,70.89,5,354.45,5,354.45
2025-07-28,CUST_013,Joseph Noble,Wholesale,PROD_038,Product 38,Fruits,Food,Grocery,67.19,10,671.9,10,671.9
2025-07-08,CUST_038,Edward Moreno,Retail,PROD_018,Product 18,Dairy,Beverage,Grocery,44.1,1,44.1,1,44.1
2025-06-08,CUST_017,Kimberly Rose,Wholesale,PROD_098,Product 98,Fruits,Household,Grocery,13.74,1,13.74,1,13.74
2025-04-03,CUST_018,Kevin Ward,Retail,PROD_073,Product 73,Beverages,Beverage,Home Essentials,23.18,4,92.72,4,92.72
2025-06-19,CUST_042,Jorge Morris,Wholesale,PROD_029,Product 29,Dairy,Beverage,Grocery,51.36,6,308.16,6,308.16
2025-07-22,CUST_022,Ashley Wyatt,Wholesale,PROD_068,Product 68,Bakery,Food,Grocery,71.26,7,498.82,7,498.82
2025-06-03,CUST_032,Kyle Rogers,Wholesale,PROD_055,Product 55,Bakery,Household,Home Essentials,2.15,5,10.75,5,10.75
2025-06-11,CUST_035,Kelsey Shaw,Wholesale,PROD_077,Product 77,Bakery,Food,Grocery,83.36,1,83.36,1,83.36
2025-07-17,CUST_049,Elizabeth Bailey,Wholesale,PROD_080,Product 80,Vegetables,Food,Grocery,75.56,10,755.6,10,755.6
2025-03-17,CUST_036,Leslie Murray,Retail,PROD_025,Product 25,Fruits,Beverage,Home Essentials,48.51,1,48.51,1,48.51
2025-07-16,CUST_040,Taylor Moore,Wholesale,PROD_010,Product 10,Beverages,Beverage,Grocery,11.42,3,34.26,5,142.8
2025-06-26,CUST_037,Jack Williamson,Wholesale,PROD_013,Product 13,Beverages,Household,Grocery,26.03,10,260.3,10,260.3
2025-05-12,CUST_036,Leslie Murray,Retail,PROD_092,Product 92,Vegetables,Food,Grocery,92.9,2,185.8,2,185.8
2025-03-26,CUST_003,Katherine Washington,Wholesale,PROD_028,Product 28,Dairy,Beverage,Grocery,59.82,7,418.74,14,594.51
2025-06-16,CUST_010,Steven Richardson,Retail,PROD_041,Product 41,Bakery,Beverage,Home Essentials,95.63,5,478.15,5,478.15
2025-06-11,CUST_009,Tina Sullivan,Retail,PROD_050,Product 50,Fruits,Food,Grocery,14.78,10,147.8,10,147.8
2025-03-25,CUST_030,Daniel Taylor,Wholesale,PROD_004,Product 4,Bakery,Food,Grocery,76.7,9,690.3,9,690.3
2025-03-12,CUST_042,Jorge Morris,Retail,PROD_035,Product 35,Fruits,Food,Home Essentials,27.18,2,54.36,2,54.36
2025-06-28,CUST_035,Kelsey Shaw,Wholesale,PROD_012,Product 12,Dairy,Beverage,Home Essentials,96.42,2,192.84,2,192.84
2025-03-06,CUST_036,Leslie Murray,Wholesale,PROD_077,Product 77,Fruits,Beverage,Grocery,48.03,7,336.21,7,336.21
2025-07-11,CUST_034,Robert Miller,Wholesale,PROD_074,Product 74,Bakery,Food,Home Essentials,48.33,8,386.64,8,386.64
2025-04-05,CUST_016,Jason Vazquez,Retail,PROD_077,Product 77,Vegetables,Household,Home Essentials,1.99,4,7.96,9,241.01000000000002
2025-04-15,CUST_043,William Rios,Wholesale,PROD_065,Product 65,Dairy,Beverage,Home Essentials,50.63,8,405.04,8,405.04
2025-03-30,CUST_009,Tina Sullivan,Wholesale,PROD_009,Product 9,Vegetables,Household,Grocery,91.81,5,459.05,5,459.05
2025-08-15,CUST_033,Thomas Williams,Retail,PROD_058,Product 58,Bakery,Food,Home Essentials,13.06,6,78.36,6,78.36
2025-07-22,CUST_014,Carla Bush,Retail,PROD_057,Product 57,Beverages,Household,Grocery,29.27,6,175.62,6,175.62
2025-04-03,CUST_046,Jennifer Glass,Retail,PROD_065,Product 65,Fruits,Household,Home Essentials,5.35,5,26.75,5,26.75
2025-06-12,CUST_035,Kelsey Shaw,Wholesale,PROD_040,Product 40,Vegetables,Household,Home Essentials,2.76,6,16.56,6,16.56
2025-06-17,CUST_034,Robert Miller,Wholesale,PROD_015,Product 15,Beverages,Beverage,Home Essentials,93.54,2,187.08,2,187.08
2025-07-11,CUST_007,David Collins,Wholesale,PROD_094,Product 94,Fruits,Food,Home Essentials,38.16,1,38.16,1,38.16
2025-05-28,CUST_044,Thomas Johnson,Wholesale,PROD_098,Product 98,Fruits,Beverage,Home Essentials,46.71,5,233.55,5,233.55
2025-05-27,CUST_038,Edward Moreno,Wholesale,PROD_092,Product 92,Vegetables,Household,Home Essentials,2.26,4,9.04,4,9.04
2025-07-15,CUST_049,Elizabeth Bailey,Retail,PROD_013,Product 13,Fruits,Food,Home Essentials,51.16,5,255.8,5,255.8
2025-03-01,CUST_001,Pamela Tran,Retail,PROD_085,Product 85,Beverages,Food,Home Essentials,53.92,9,485.28,21,1010.48
2025-03-30,CUST_041,Alan Williams,Wholesale,PROD_046,Product 46,Vegetables,Food,Home Essentials,36.91,9,332.19,9,332.19
2025-07-02,CUST_006,Richard Wilson,Wholesale,PROD_078,Product 78,Vegetables,Beverage,Grocery,48.54,7,339.78,7,339.78
2025-04-03,CUST_015,Lindsey Glass,Retail,PROD_082,Product 82,Dairy,Food,Home Essentials,9.01,2,18.02,2,18.02
2025-07-13,CUST_021,Grace Wright,Wholesale,PROD_060,Product 60,Beverages,Food,Home Essentials,75.31,7,527.17,7,527.17
2025-03-29,CUST_003,Katherine Washington,Retail,PROD_067,Product 67,Vegetables,Household,Home Essentials,86.25,10,862.5,10,862.5
2025-05-14,CUST_006,Richard Wilson,Retail,PROD_016,Product 16,Vegetables,Food,Grocery,97.49,7,682.43,7,682.43
2025-05-24,CUST_043,William Rios,Retail,PROD_082,Product 82,Vegetables,Food,Home Essentials,43.43,10,434.3,24,737.54
